map_id,trip durations,trip lengths,runtime
instances\experiment\map2_10_111.txt,300,258,0.01101
instances\experiment\map2_10_112.txt,310,257,0.0103525
instances\experiment\map2_10_113.txt,300,254,0.0239467
instances\experiment\map2_10_114.txt,440,296,0.0142722
instances\experiment\map2_10_115.txt,340,272,0.0118605
instances\experiment\map2_10_116.txt,320,262,0.0105354
instances\experiment\map2_10_117.txt,710,373,0.0160095
instances\experiment\map2_10_118.txt,380,277,0.0115825
instances\experiment\map2_10_119.txt,330,272,0.0111776
instances\experiment\map2_10_12.txt,310,259,0.0114471
instances\experiment\map2_10_120.txt,290,256,0.0094689
instances\experiment\map2_10_121.txt,290,259,0.0095344
instances\experiment\map2_10_122.txt,300,256,0.0095782
instances\experiment\map2_10_123.txt,290,264,0.0125438
instances\experiment\map2_10_124.txt,320,261,0.0114545
instances\experiment\map2_10_125.txt,340,273,0.0119891
instances\experiment\map2_10_126.txt,330,260,0.0101071
instances\experiment\map2_10_127.txt,390,276,0.0121108
instances\experiment\map2_10_128.txt,300,257,0.01019
instances\experiment\map2_10_129.txt,310,262,0.0094018
instances\experiment\map2_10_13.txt,330,259,0.0104957
instances\experiment\map2_10_130.txt,290,255,0.0110317
instances\experiment\map2_10_131.txt,320,262,0.0123419
instances\experiment\map2_10_132.txt,290,249,0.011443
instances\experiment\map2_10_133.txt,330,268,0.0104659
instances\experiment\map2_10_134.txt,320,255,0.0113114
instances\experiment\map2_10_135.txt,290,253,0.0099016
instances\experiment\map2_10_136.txt,380,293,0.0117742
instances\experiment\map2_10_137.txt,310,259,0.0100678
instances\experiment\map2_10_138.txt,370,271,0.0104834
instances\experiment\map2_10_139.txt,280,255,0.0225195
instances\experiment\map2_10_14.txt,290,257,0.0221032
instances\experiment\map2_10_140.txt,330,272,0.0274024
instances\experiment\map2_10_141.txt,290,259,0.0465797
instances\experiment\map2_10_142.txt,330,264,0.0104469
instances\experiment\map2_10_143.txt,380,279,0.0117389
instances\experiment\map2_10_144.txt,310,258,0.0114923
instances\experiment\map2_10_145.txt,300,256,0.0109276
instances\experiment\map2_10_146.txt,300,257,0.0148816
instances\experiment\map2_10_147.txt,290,253,0.0139679
instances\experiment\map2_10_148.txt,320,259,0.015083
instances\experiment\map2_10_149.txt,290,255,0.0094835
instances\experiment\map2_10_15.txt,370,285,0.0122813
instances\experiment\map2_10_150.txt,320,267,0.012581
instances\experiment\map2_10_151.txt,290,255,0.0118661
instances\experiment\map2_10_152.txt,290,254,0.0107731
instances\experiment\map2_10_153.txt,350,260,0.0104092
instances\experiment\map2_10_154.txt,310,259,0.0099663
instances\experiment\map2_10_155.txt,320,268,0.0102614
instances\experiment\map2_10_156.txt,350,273,0.0125702
instances\experiment\map2_10_157.txt,340,270,0.0117191
instances\experiment\map2_10_158.txt,290,253,0.0123283
instances\experiment\map2_10_159.txt,330,261,0.0104895
instances\experiment\map2_10_16.txt,300,257,0.0104396
instances\experiment\map2_10_160.txt,390,276,0.0106968
instances\experiment\map2_10_161.txt,410,258,0.0118213
instances\experiment\map2_10_162.txt,370,279,0.0116812
instances\experiment\map2_10_163.txt,310,262,0.010308
instances\experiment\map2_10_164.txt,450,293,0.0118397
instances\experiment\map2_10_165.txt,290,256,0.0093063
instances\experiment\map2_10_166.txt,290,258,0.0118088
instances\experiment\map2_10_167.txt,300,258,0.0281869
instances\experiment\map2_10_168.txt,300,262,0.0278463
instances\experiment\map2_10_169.txt,560,306,0.0323651
instances\experiment\map2_10_17.txt,290,263,0.0093651
instances\experiment\map2_10_170.txt,360,277,0.0158954
instances\experiment\map2_10_171.txt,290,252,0.0301181
instances\experiment\map2_10_172.txt,300,258,0.0148137
instances\experiment\map2_10_173.txt,460,301,0.0136762
instances\experiment\map2_10_174.txt,320,263,0.0120185
instances\experiment\map2_10_175.txt,290,251,0.0106861
instances\experiment\map2_10_176.txt,360,263,0.0096587
instances\experiment\map2_10_177.txt,280,250,0.0105902
instances\experiment\map2_10_178.txt,290,259,0.0099633
instances\experiment\map2_10_179.txt,280,259,0.0175978
instances\experiment\map2_10_18.txt,330,264,0.0260504
instances\experiment\map2_10_180.txt,290,257,0.0251405
instances\experiment\map2_10_181.txt,290,257,0.02984
instances\experiment\map2_10_182.txt,290,264,0.0106121
instances\experiment\map2_10_183.txt,290,257,0.0089193
instances\experiment\map2_10_184.txt,320,260,0.0111462
instances\experiment\map2_10_185.txt,300,264,0.0100933
instances\experiment\map2_10_186.txt,999999,999999,999999
instances\experiment\map2_10_187.txt,300,269,0.0098054
instances\experiment\map2_10_188.txt,310,258,0.0235325
instances\experiment\map2_10_189.txt,290,251,0.009686
instances\experiment\map2_10_19.txt,390,286,0.0140065
instances\experiment\map2_10_190.txt,340,257,0.0100873
instances\experiment\map2_10_191.txt,290,256,0.0112651
instances\experiment\map2_10_192.txt,290,251,0.0115757
instances\experiment\map2_10_193.txt,290,260,0.0145535
instances\experiment\map2_10_194.txt,330,265,0.0328199
instances\experiment\map2_10_195.txt,290,257,0.0280001
instances\experiment\map2_10_196.txt,300,263,0.0313374
instances\experiment\map2_10_197.txt,290,260,0.0317194
instances\experiment\map2_10_198.txt,460,305,0.0395024
instances\experiment\map2_10_199.txt,360,271,0.0356692
instances\experiment\map2_10_2.txt,290,262,0.0103497
instances\experiment\map2_10_20.txt,1030,378,0.0184414
instances\experiment\map2_10_200.txt,300,258,0.0091835
instances\experiment\map2_10_201.txt,300,260,0.0100296
instances\experiment\map2_10_202.txt,390,286,0.0110811
instances\experiment\map2_10_203.txt,290,254,0.0100133
instances\experiment\map2_10_204.txt,300,253,0.0105502
instances\experiment\map2_10_205.txt,380,278,0.0126709
instances\experiment\map2_10_206.txt,330,276,0.0181779
instances\experiment\map2_10_207.txt,280,256,0.0084317
instances\experiment\map2_10_208.txt,300,266,0.0128904
instances\experiment\map2_10_209.txt,300,259,0.0269578
instances\experiment\map2_10_21.txt,290,259,0.0096485
instances\experiment\map2_10_210.txt,320,271,0.009666
instances\experiment\map2_10_211.txt,320,262,0.0207828
instances\experiment\map2_10_212.txt,350,276,0.0111669
instances\experiment\map2_10_213.txt,330,257,0.0293401
instances\experiment\map2_10_214.txt,300,257,0.0299842
instances\experiment\map2_10_215.txt,330,259,0.0321549
instances\experiment\map2_10_216.txt,890,358,0.0471054
instances\experiment\map2_10_217.txt,300,260,0.0379007
instances\experiment\map2_10_218.txt,330,260,0.0319983
instances\experiment\map2_10_219.txt,300,260,0.0342593
instances\experiment\map2_10_22.txt,280,251,0.0255852
instances\experiment\map2_10_220.txt,460,287,0.0320465
instances\experiment\map2_10_221.txt,580,289,0.0452757
instances\experiment\map2_10_222.txt,290,261,0.0299212
instances\experiment\map2_10_223.txt,330,255,0.0303343
instances\experiment\map2_10_224.txt,620,334,0.0394092
instances\experiment\map2_10_225.txt,290,250,0.016046
instances\experiment\map2_10_226.txt,290,259,0.0093204
instances\experiment\map2_10_227.txt,370,268,0.0115378
instances\experiment\map2_10_228.txt,360,271,0.0107472
instances\experiment\map2_10_229.txt,540,312,0.0118238
instances\experiment\map2_10_23.txt,280,253,0.0102411
instances\experiment\map2_10_230.txt,310,259,0.0113659
instances\experiment\map2_10_231.txt,999999,999999,999999
instances\experiment\map2_10_232.txt,999999,999999,999999
instances\experiment\map2_10_233.txt,300,271,0.0096901
instances\experiment\map2_10_234.txt,330,268,0.0103374
instances\experiment\map2_10_235.txt,300,253,0.010546
instances\experiment\map2_10_236.txt,300,255,0.0108302
instances\experiment\map2_10_237.txt,300,257,0.0098775
instances\experiment\map2_10_238.txt,310,261,0.0119323
instances\experiment\map2_10_239.txt,360,269,0.0149004
instances\experiment\map2_10_24.txt,270,252,0.0145559
instances\experiment\map2_10_240.txt,360,266,0.0133267
instances\experiment\map2_10_241.txt,290,255,0.0203069
instances\experiment\map2_10_242.txt,350,269,0.0214581
instances\experiment\map2_10_243.txt,320,276,0.0105371
instances\experiment\map2_10_244.txt,310,261,0.0125839
instances\experiment\map2_10_245.txt,280,258,0.0097742
instances\experiment\map2_10_246.txt,300,258,0.0278378
instances\experiment\map2_10_247.txt,380,272,0.014819
instances\experiment\map2_10_248.txt,290,257,0.0109726
instances\experiment\map2_10_249.txt,270,250,0.0087493
instances\experiment\map2_10_25.txt,290,261,0.0099695
instances\experiment\map2_10_250.txt,310,271,0.0110977
instances\experiment\map2_10_251.txt,320,266,0.0271238
instances\experiment\map2_10_252.txt,370,282,0.0300892
instances\experiment\map2_10_253.txt,300,258,0.0104945
instances\experiment\map2_10_254.txt,360,276,0.0119601
instances\experiment\map2_10_255.txt,510,339,0.0144206
instances\experiment\map2_10_256.txt,310,257,0.0120358
instances\experiment\map2_10_257.txt,390,273,0.0135808
instances\experiment\map2_10_258.txt,310,256,0.0085187
instances\experiment\map2_10_259.txt,310,257,0.0094559
instances\experiment\map2_10_26.txt,270,256,0.0194743
instances\experiment\map2_10_260.txt,300,258,0.0088491
instances\experiment\map2_10_261.txt,440,291,0.0126851
instances\experiment\map2_10_262.txt,280,250,0.0230588
instances\experiment\map2_10_263.txt,300,252,0.0107464
instances\experiment\map2_10_264.txt,320,271,0.0095833
instances\experiment\map2_10_265.txt,350,283,0.0121989
instances\experiment\map2_10_266.txt,310,259,0.0109272
instances\experiment\map2_10_267.txt,440,291,0.0252392
instances\experiment\map2_10_268.txt,380,260,0.0190406
instances\experiment\map2_10_269.txt,330,270,0.0116826
instances\experiment\map2_10_27.txt,300,263,0.0114615
instances\experiment\map2_10_270.txt,340,275,0.0106963
instances\experiment\map2_10_271.txt,290,258,0.0102261
instances\experiment\map2_10_272.txt,999999,999999,999999
instances\experiment\map2_10_273.txt,510,307,0.0110799
instances\experiment\map2_10_274.txt,290,257,0.0080636
instances\experiment\map2_10_275.txt,570,335,0.0136633
instances\experiment\map2_10_276.txt,290,261,0.0098049
instances\experiment\map2_10_277.txt,310,261,0.0104486
instances\experiment\map2_10_278.txt,290,258,0.0093972
instances\experiment\map2_10_279.txt,310,258,0.0103746
instances\experiment\map2_10_28.txt,340,271,0.0109209
instances\experiment\map2_10_280.txt,390,289,0.0110027
instances\experiment\map2_10_281.txt,330,271,0.0106262
instances\experiment\map2_10_282.txt,310,262,0.0125682
instances\experiment\map2_10_283.txt,430,291,0.0127775
instances\experiment\map2_10_284.txt,330,264,0.0112918
instances\experiment\map2_10_285.txt,290,254,0.0095914
instances\experiment\map2_10_286.txt,310,261,0.0112479
instances\experiment\map2_10_287.txt,290,264,0.0109643
instances\experiment\map2_10_288.txt,310,264,0.011053
instances\experiment\map2_10_289.txt,420,285,0.0116364
instances\experiment\map2_10_29.txt,310,268,0.0253857
instances\experiment\map2_10_290.txt,290,253,0.0282838
instances\experiment\map2_10_291.txt,290,257,0.0290342
instances\experiment\map2_10_292.txt,999999,999999,999999
instances\experiment\map2_10_293.txt,530,310,0.0349622
instances\experiment\map2_10_294.txt,280,252,0.0255928
instances\experiment\map2_10_295.txt,340,279,0.0341752
instances\experiment\map2_10_296.txt,380,284,0.0115513
instances\experiment\map2_10_297.txt,300,262,0.010947
instances\experiment\map2_10_298.txt,290,260,0.0110309
instances\experiment\map2_10_299.txt,320,259,0.0192731
instances\experiment\map2_10_3.txt,320,262,0.0138141
instances\experiment\map2_10_30.txt,300,252,0.0223951
instances\experiment\map2_10_300.txt,300,264,0.0241683
instances\experiment\map2_10_301.txt,280,255,0.0227809
instances\experiment\map2_10_302.txt,360,266,0.032515
instances\experiment\map2_10_303.txt,300,270,0.0325809
instances\experiment\map2_10_304.txt,350,267,0.0256144
instances\experiment\map2_10_305.txt,300,255,0.0311043
instances\experiment\map2_10_306.txt,330,265,0.0326577
instances\experiment\map2_10_307.txt,330,260,0.0316046
instances\experiment\map2_10_308.txt,310,267,0.0356031
instances\experiment\map2_10_309.txt,280,253,0.028574
instances\experiment\map2_10_31.txt,280,256,0.0310687
instances\experiment\map2_10_310.txt,360,288,0.0328681
instances\experiment\map2_10_311.txt,300,264,0.0294339
instances\experiment\map2_10_312.txt,320,260,0.0098096
instances\experiment\map2_10_313.txt,270,259,0.0102112
instances\experiment\map2_10_314.txt,290,257,0.0117553
instances\experiment\map2_10_315.txt,390,263,0.0327376
instances\experiment\map2_10_316.txt,310,265,0.0154104
instances\experiment\map2_10_317.txt,350,262,0.0261133
instances\experiment\map2_10_318.txt,999999,999999,999999
instances\experiment\map2_10_319.txt,999999,999999,999999
instances\experiment\map2_10_32.txt,350,269,0.0299272
instances\experiment\map2_10_320.txt,380,269,0.0310069
instances\experiment\map2_10_321.txt,330,261,0.0120783
instances\experiment\map2_10_322.txt,300,258,0.0298205
instances\experiment\map2_10_323.txt,310,263,0.0201706
instances\experiment\map2_10_324.txt,999999,999999,999999
instances\experiment\map2_10_325.txt,320,258,0.0101129
instances\experiment\map2_10_326.txt,290,253,0.0087586
instances\experiment\map2_10_327.txt,330,269,0.0129702
instances\experiment\map2_10_328.txt,370,273,0.0094838
instances\experiment\map2_10_329.txt,370,270,0.011544
instances\experiment\map2_10_33.txt,320,264,0.0117772
instances\experiment\map2_10_330.txt,460,299,0.0156895
instances\experiment\map2_10_331.txt,270,249,0.0109371
instances\experiment\map2_10_332.txt,320,258,0.0134938
instances\experiment\map2_10_333.txt,470,305,0.0134105
instances\experiment\map2_10_334.txt,280,253,0.0104935
instances\experiment\map2_10_335.txt,340,270,0.0137769
instances\experiment\map2_10_336.txt,300,264,0.0106297
instances\experiment\map2_10_337.txt,999999,999999,999999
instances\experiment\map2_10_338.txt,320,263,0.0130434
instances\experiment\map2_10_339.txt,340,265,0.0108288
instances\experiment\map2_10_34.txt,360,270,0.0103863
instances\experiment\map2_10_340.txt,320,259,0.0104216
instances\experiment\map2_10_341.txt,300,267,0.0092616
instances\experiment\map2_10_342.txt,310,260,0.0211952
instances\experiment\map2_10_343.txt,290,256,0.0115837
instances\experiment\map2_10_344.txt,290,255,0.020744
instances\experiment\map2_10_345.txt,380,282,0.024551
instances\experiment\map2_10_346.txt,290,265,0.0150684
instances\experiment\map2_10_347.txt,280,255,0.0112921
instances\experiment\map2_10_348.txt,290,258,0.0091912
instances\experiment\map2_10_349.txt,999999,999999,999999
instances\experiment\map2_10_35.txt,310,259,0.0113388
instances\experiment\map2_10_36.txt,330,269,0.013855
instances\experiment\map2_10_37.txt,400,295,0.0137494
instances\experiment\map2_10_38.txt,999999,999999,999999
instances\experiment\map2_10_39.txt,320,263,0.0152592
instances\experiment\map2_10_4.txt,310,264,0.0103356
instances\experiment\map2_10_40.txt,320,256,0.0093144
instances\experiment\map2_10_41.txt,290,255,0.0102716
instances\experiment\map2_10_42.txt,360,266,0.0137769
instances\experiment\map2_10_43.txt,290,256,0.0113643
instances\experiment\map2_10_44.txt,280,255,0.0106838
instances\experiment\map2_10_45.txt,330,258,0.0121512
instances\experiment\map2_10_46.txt,290,256,0.0108689
instances\experiment\map2_10_47.txt,330,265,0.0106842
instances\experiment\map2_10_48.txt,999999,999999,999999
instances\experiment\map2_10_49.txt,320,267,0.0103024
instances\experiment\map2_10_5.txt,290,253,0.0101006
instances\experiment\map2_10_50.txt,580,312,0.0134216
instances\experiment\map2_10_51.txt,290,259,0.0106828
instances\experiment\map2_10_52.txt,300,261,0.0094091
instances\experiment\map2_10_53.txt,360,281,0.0100043
instances\experiment\map2_10_54.txt,320,258,0.0127197
instances\experiment\map2_10_55.txt,310,266,0.0105856
instances\experiment\map2_10_56.txt,330,257,0.0120136
instances\experiment\map2_10_57.txt,390,292,0.0147554
instances\experiment\map2_10_58.txt,340,277,0.0154144
instances\experiment\map2_10_59.txt,400,280,0.0105186
instances\experiment\map2_10_6.txt,280,252,0.0090195
instances\experiment\map2_10_60.txt,290,258,0.0101973
instances\experiment\map2_10_61.txt,310,258,0.0114117
instances\experiment\map2_10_62.txt,280,252,0.0102447
instances\experiment\map2_10_63.txt,380,266,0.0138226
instances\experiment\map2_10_64.txt,350,257,0.009867
instances\experiment\map2_10_65.txt,290,248,0.0118069
instances\experiment\map2_10_66.txt,380,272,0.0308198
